"","setname","pvalue","estimate","exp","BH"
"8383","GOBP_PHOSPHATIDYLGLYCEROL_METABOLIC_PROCESS",0.719194405360932,0.449190291387877,"UP",1
"8384","GOBP_PHOSPHATIDYLGLYCEROL_METABOLIC_PROCESS",1,0.936793080529054,"DOWN",1
"8385","GOBP_PHOSPHATIDIC_ACID_METABOLIC_PROCESS",0.175197961480748,0,"UP",0.719182792155778
"8386","GOBP_PHOSPHATIDIC_ACID_METABOLIC_PROCESS",1,0.77492515975276,"DOWN",1
"8387","GOBP_GLYCEROPHOSPHOLIPID_BIOSYNTHETIC_PROCESS",0.0312247220353665,0.415507611311717,"UP",0.267660651302412
"8388","GOBP_GLYCEROPHOSPHOLIPID_BIOSYNTHETIC_PROCESS",0.085543173277218,1.54039184174109,"DOWN",0.489584642877371
"8389","GOBP_GLYCEROPHOSPHOLIPID_CATABOLIC_PROCESS",0.03512297751063,3.13325423828813,"UP",0.283658352842848
"8390","GOBP_GLYCEROPHOSPHOLIPID_CATABOLIC_PROCESS",0.711751327908933,1.07092744433959,"DOWN",1
"8391","GOBP_GLYCOSYLCERAMIDE_BIOSYNTHETIC_PROCESS",1,0,"UP",1
"8392","GOBP_GLYCOSYLCERAMIDE_BIOSYNTHETIC_PROCESS",0.0801507169072339,5.62840286134612,"DOWN",0.469573504516501
"8393","GOBP_GLYCOSYLCERAMIDE_CATABOLIC_PROCESS",1,0,"UP",1
"8394","GOBP_GLYCOSYLCERAMIDE_CATABOLIC_PROCESS",1,0,"DOWN",1
"8395","GOBP_GLYCEROLIPID_METABOLIC_PROCESS",0.275374282347993,0.744983481083581,"UP",0.878171491804969
"8396","GOBP_GLYCEROLIPID_METABOLIC_PROCESS",0.156958190281914,1.31679325592863,"DOWN",0.690231165148143
"8397","GOBP_GLYOXYLATE_METABOLIC_PROCESS",1,0,"UP",1
"8398","GOBP_GLYOXYLATE_METABOLIC_PROCESS",0.225585248907949,5.62383262432422,"DOWN",0.817466559533352
"8399","GOBP_PHOSPHATIDYLINOSITOL_METABOLIC_PROCESS",0.863406171099487,0.839311104144282,"UP",1
"8400","GOBP_PHOSPHATIDYLINOSITOL_METABOLIC_PROCESS",0.227974664188351,1.43857351013888,"DOWN",0.825550028507303
"8401","GOBP_S_ADENOSYLMETHIONINE_METABOLIC_PROCESS",1,0,"UP",1
"8402","GOBP_S_ADENOSYLMETHIONINE_METABOLIC_PROCESS",0.225062553545999,2.50117521399579,"DOWN",0.817466559533352
"8403","GOBP_PROTOPORPHYRINOGEN_IX_METABOLIC_PROCESS",1,0,"UP",1
"8404","GOBP_PROTOPORPHYRINOGEN_IX_METABOLIC_PROCESS",1,0,"DOWN",1
"8405","GOBP_GLYCEROLIPID_CATABOLIC_PROCESS",0.395733608419919,1.4816820270462,"UP",0.974666640601635
"8406","GOBP_GLYCEROLIPID_CATABOLIC_PROCESS",1,0.842753489126635,"DOWN",1
"8407","GOBP_SPHINGOSINE_BIOSYNTHETIC_PROCESS",0.608470636620439,1.12440518665235,"UP",1
"8408","GOBP_SPHINGOSINE_BIOSYNTHETIC_PROCESS",0.225062553545999,2.50117521399579,"DOWN",0.817466559533352
"8409","GOBP_CERAMIDE_BIOSYNTHETIC_PROCESS",0.160477224748794,1.82802025539676,"UP",0.696672470412732
"8410","GOBP_CERAMIDE_BIOSYNTHETIC_PROCESS",0.0831503977637681,2.1943057430962,"DOWN",0.480153912754557
"8411","GOBP_CERAMIDE_CATABOLIC_PROCESS",0.62209555490316,0,"UP",1
"8412","GOBP_CERAMIDE_CATABOLIC_PROCESS",1,0.864712634304845,"DOWN",1
"8413","GOBP_SPHINGOID_METABOLIC_PROCESS",0.665096241350582,1.32331721565943,"UP",1
"8414","GOBP_SPHINGOID_METABOLIC_PROCESS",0.0638982212940645,3.00574876491225,"DOWN",0.410669940006709
"8415","GOBP_PHOTORECEPTOR_CELL_DIFFERENTIATION",0.51432422011681,0.362059356194881,"UP",1
"8416","GOBP_PHOTORECEPTOR_CELL_DIFFERENTIATION",0.328236076377982,1.6084878245092,"DOWN",0.958457223442538
"8417","GOBP_REGULATION_OF_PHOTORECEPTOR_CELL_DIFFERENTIATION",1,0,"UP",1
"8418","GOBP_REGULATION_OF_PHOTORECEPTOR_CELL_DIFFERENTIATION",1,0,"DOWN",1
"8419","GOBP_SALIVA_SECRETION",0.288854427918737,3.74962743332126,"UP",0.878171491804969
"8420","GOBP_SALIVA_SECRETION",1,0,"DOWN",1
"8421","GOBP_DEVELOPMENT_OF_SECONDARY_FEMALE_SEXUAL_CHARACTERISTICS",1,0,"UP",1
"8422","GOBP_DEVELOPMENT_OF_SECONDARY_FEMALE_SEXUAL_CHARACTERISTICS",1,0,"DOWN",1
"8423","GOBP_DEVELOPMENT_OF_PRIMARY_FEMALE_SEXUAL_CHARACTERISTICS",0.000434638098323946,3.0972839309241,"UP",0.0125238379467194
"8424","GOBP_DEVELOPMENT_OF_PRIMARY_FEMALE_SEXUAL_CHARACTERISTICS",0.659387425165063,0.680161865098192,"DOWN",1
"8425","GOBP_RETINAL_ROD_CELL_DEVELOPMENT",1,0,"UP",1
"8426","GOBP_RETINAL_ROD_CELL_DEVELOPMENT",1,0,"DOWN",1
"8427","GOBP_REGULATION_OF_RAS_PROTEIN_SIGNAL_TRANSDUCTION",0.0457899620950425,1.69513608863888,"UP",0.338647128128427
"8428","GOBP_REGULATION_OF_RAS_PROTEIN_SIGNAL_TRANSDUCTION",0.448332981362716,0.736204651158177,"DOWN",1
"8429","GOBP_REGULATION_OF_VIRAL_ENTRY_INTO_HOST_CELL",1,0.702081885930269,"UP",1
"8430","GOBP_REGULATION_OF_VIRAL_ENTRY_INTO_HOST_CELL",0.754916954275786,1.08825917261949,"DOWN",1
"8431","GOBP_NEGATIVE_REGULATION_OF_VIRAL_ENTRY_INTO_HOST_CELL",0.393161805028816,0,"UP",0.974666640601635
"8432","GOBP_NEGATIVE_REGULATION_OF_VIRAL_ENTRY_INTO_HOST_CELL",0.654488302105055,1.40613243758944,"DOWN",1
"8433","GOBP_REGULATION_OF_CENTRIOLE_REPLICATION",0.393161805028816,0,"UP",0.974666640601635
"8434","GOBP_REGULATION_OF_CENTRIOLE_REPLICATION",0.393161805028816,0,"DOWN",0.974666640601635
"8435","GOBP_NEGATIVE_REGULATION_OF_CENTRIOLE_REPLICATION",1,0,"UP",1
"8436","GOBP_NEGATIVE_REGULATION_OF_CENTRIOLE_REPLICATION",1,0,"DOWN",1
"8437","GOBP_POSITIVE_REGULATION_OF_CENTRIOLE_REPLICATION",1,0,"UP",1
"8438","GOBP_POSITIVE_REGULATION_OF_CENTRIOLE_REPLICATION",1,0,"DOWN",1
"8439","GOBP_REGULATION_OF_MITOTIC_CENTROSOME_SEPARATION",0.449326412581859,1.87448776163282,"UP",1
"8440","GOBP_REGULATION_OF_MITOTIC_CENTROSOME_SEPARATION",0.449326412581859,1.87448776163282,"DOWN",1
"8441","GOBP_REGULATION_OF_CENTROSOME_CYCLE",0.0722734751564937,0,"UP",0.44445089481398
"8442","GOBP_REGULATION_OF_CENTROSOME_CYCLE",0.370750188436888,0.295181634615221,"DOWN",0.974666640601635
"8443","GOBP_XENOBIOTIC_EXPORT",1,0,"UP",1
"8444","GOBP_XENOBIOTIC_EXPORT",1,0,"DOWN",1
"8445","GOBP_REGULATION_OF_ORGAN_GROWTH",0.0351981266033438,2.13246752104072,"UP",0.283658352842848
"8446","GOBP_REGULATION_OF_ORGAN_GROWTH",0.485780517475236,0.560872785841286,"DOWN",1
"8447","GOBP_NEGATIVE_REGULATION_OF_ORGAN_GROWTH",0.199011323886011,2.11122197680077,"UP",0.770705804565259
"8448","GOBP_NEGATIVE_REGULATION_OF_ORGAN_GROWTH",1,0.624282074031152,"DOWN",1
"8449","GOBP_POSITIVE_REGULATION_OF_ORGAN_GROWTH",0.180835919929764,2.08730652710052,"UP",0.729373881004035
"8450","GOBP_POSITIVE_REGULATION_OF_ORGAN_GROWTH",1,0.749025368229193,"DOWN",1
"8451","GOBP_REGULATION_OF_INSULIN_RECEPTOR_SIGNALING_PATHWAY",1,0.936666058460513,"UP",1
"8452","GOBP_REGULATION_OF_INSULIN_RECEPTOR_SIGNALING_PATHWAY",0.0202861912884727,0,"DOWN",0.201064279926339
"8453","GOBP_GAMMA_DELTA_T_CELL_ACTIVATION",0.654488302105055,1.40613243758944,"UP",1
"8454","GOBP_GAMMA_DELTA_T_CELL_ACTIVATION",0.393161805028816,0,"DOWN",0.974666640601635
"8455","GOBP_ALPHA_BETA_T_CELL_ACTIVATION",0.136126115281264,1.54117708702784,"UP",0.628956563098758
"8456","GOBP_ALPHA_BETA_T_CELL_ACTIVATION",0.0993031424180323,0.465808533194579,"DOWN",0.54063893638229
"8457","GOBP_ALPHA_BETA_T_CELL_DIFFERENTIATION",0.0539380772711175,1.83771722272534,"UP",0.372603044469708
"8458","GOBP_ALPHA_BETA_T_CELL_DIFFERENTIATION",0.445237265576552,0.637034258241477,"DOWN",1
"8459","GOBP_ALPHA_BETA_T_CELL_PROLIFERATION",1,0.749025368229193,"UP",1
"8460","GOBP_ALPHA_BETA_T_CELL_PROLIFERATION",0.51432422011681,0.362059356194881,"DOWN",1
"8461","GOBP_REGULATION_OF_ALPHA_BETA_T_CELL_ACTIVATION",0.0980091095073715,1.77517683073716,"UP",0.5394156801019
"8462","GOBP_REGULATION_OF_ALPHA_BETA_T_CELL_ACTIVATION",0.0645721991237467,0.283216983836957,"DOWN",0.412073629009333
"8463","GOBP_POSITIVE_REGULATION_OF_ALPHA_BETA_T_CELL_ACTIVATION",0.227867199670601,1.57798003645803,"UP",0.825304530283284
"8464","GOBP_POSITIVE_REGULATION_OF_ALPHA_BETA_T_CELL_ACTIVATION",0.0871054687121696,0.199981853002103,"DOWN",0.49309991050013
"8465","GOBP_NEGATIVE_REGULATION_OF_ALPHA_BETA_T_CELL_ACTIVATION",0.00277969658993692,3.93291387737797,"UP",0.0498094813583529
"8466","GOBP_NEGATIVE_REGULATION_OF_ALPHA_BETA_T_CELL_ACTIVATION",0.175197961480748,0,"DOWN",0.719182792155778
"8467","GOBP_REGULATION_OF_ALPHA_BETA_T_CELL_DIFFERENTIATION",0.0226105001340993,2.45845721216101,"UP",0.215683060733904
"8468","GOBP_REGULATION_OF_ALPHA_BETA_T_CELL_DIFFERENTIATION",0.323066351123878,0.415258706306719,"DOWN",0.953749449238138
"8469","GOBP_POSITIVE_REGULATION_OF_ALPHA_BETA_T_CELL_DIFFERENTIATION",0.0873635400196684,2.13481858146582,"UP",0.493888882219886
"8470","GOBP_POSITIVE_REGULATION_OF_ALPHA_BETA_T_CELL_DIFFERENTIATION",0.261436934364876,0.260742627677175,"DOWN",0.874286124823482
"8471","GOBP_NEGATIVE_REGULATION_OF_ALPHA_BETA_T_CELL_DIFFERENTIATION",0.000712954981529273,6.08748613269835,"UP",0.0179350851701753
"8472","GOBP_NEGATIVE_REGULATION_OF_ALPHA_BETA_T_CELL_DIFFERENTIATION",0.402581736333871,0,"DOWN",0.974666640601635
"8473","GOBP_POSITIVE_REGULATION_OF_ALPHA_BETA_T_CELL_PROLIFERATION",1,0.624282074031152,"UP",1
"8474","GOBP_POSITIVE_REGULATION_OF_ALPHA_BETA_T_CELL_PROLIFERATION",0.396868939193365,0,"DOWN",0.974666640601635
"8475","GOBP_NEGATIVE_REGULATION_OF_ALPHA_BETA_T_CELL_PROLIFERATION",1,0,"UP",1
"8476","GOBP_NEGATIVE_REGULATION_OF_ALPHA_BETA_T_CELL_PROLIFERATION",1,0,"DOWN",1
"8477","GOBP_REGULATION_OF_GAMMA_DELTA_T_CELL_ACTIVATION",0.225062553545999,2.50117521399579,"UP",0.817466559533352
"8478","GOBP_REGULATION_OF_GAMMA_DELTA_T_CELL_ACTIVATION",1,0,"DOWN",1
"8479","GOBP_POSITIVE_REGULATION_OF_GAMMA_DELTA_T_CELL_ACTIVATION",0.163692977322314,3.2162196060503,"UP",0.696672470412732
"8480","GOBP_POSITIVE_REGULATION_OF_GAMMA_DELTA_T_CELL_ACTIVATION",1,0,"DOWN",1
"8481","GOBP_LYMPHOCYTE_ACTIVATION",9.65613296829158e-05,1.71349184141464,"UP",0.00386319596677573
"8482","GOBP_LYMPHOCYTE_ACTIVATION",3.90435585386042e-06,0.383901383511076,"DOWN",0.000259006344920164
"8483","GOBP_TETRAHYDROFOLATE_METABOLIC_PROCESS",0.635792897903478,0,"UP",1
"8484","GOBP_TETRAHYDROFOLATE_METABOLIC_PROCESS",0.137195004967418,2.59903005001286,"DOWN",0.628956563098758
"8485","GOBP_TETRAHYDROFOLATE_BIOSYNTHETIC_PROCESS",1,0,"UP",1
"8486","GOBP_TETRAHYDROFOLATE_BIOSYNTHETIC_PROCESS",0.40032102080308,2.24963427254674,"DOWN",0.974666640601635
"8487","GOBP_FOLIC_ACID_METABOLIC_PROCESS",0.61589663501024,0,"UP",1
"8488","GOBP_FOLIC_ACID_METABOLIC_PROCESS",0.256375885379825,2.25088578872914,"DOWN",0.867780059201345
"8489","GOBP_FEMALE_SEX_DIFFERENTIATION",0.000205499957709587,3.06855450070588,"UP",0.00698799176489919
"8490","GOBP_FEMALE_SEX_DIFFERENTIATION",0.682812940269524,0.748266582419637,"DOWN",1
"8491","GOBP_MALE_SEX_DIFFERENTIATION",1,0.954184272909229,"UP",1
"8492","GOBP_MALE_SEX_DIFFERENTIATION",0.496300933015101,0.726788703323364,"DOWN",1
"8493","GOBP_RETINAL_CELL_PROGRAMMED_CELL_DEATH",1,0,"UP",1
"8494","GOBP_RETINAL_CELL_PROGRAMMED_CELL_DEATH",1,0,"DOWN",1
"8495","GOBP_RESPONSE_TO_ANTIBIOTIC",1,0.936729633816705,"UP",1
"8496","GOBP_RESPONSE_TO_ANTIBIOTIC",0.556568889530278,1.28602783612826,"DOWN",1
"8497","GOBP_RESPONSE_TO_ARSENIC_CONTAINING_SUBSTANCE",1,0.899241135200561,"UP",1
"8498","GOBP_RESPONSE_TO_ARSENIC_CONTAINING_SUBSTANCE",0.721503920475063,0.431875915665774,"DOWN",1
"8499","GOBP_RESPONSE_TO_CADMIUM_ION",1,0.88726928792637,"UP",1
"8500","GOBP_RESPONSE_TO_CADMIUM_ION",0.771698070652578,0.575758182990531,"DOWN",1
"8501","GOBP_RESPONSE_TO_COPPER_ION",0.0830747906389955,2.34895651105845,"UP",0.480153912754557
"8502","GOBP_RESPONSE_TO_COPPER_ION",0.510504000856665,1.29813152468266,"DOWN",1
"8503","GOBP_RESPONSE_TO_MERCURY_ION",0.346959303487106,2.81210511360904,"UP",0.958457223442538
"8504","GOBP_RESPONSE_TO_MERCURY_ION",1,0,"DOWN",1
"8505","GOBP_DECIDUALIZATION",0.665096241350582,1.32331721565943,"UP",1
"8506","GOBP_DECIDUALIZATION",0.396868939193365,0,"DOWN",0.974666640601635
"8507","GOBP_GDP_METABOLIC_PROCESS",0.494330792070102,1.60666008333123,"UP",1
"8508","GOBP_GDP_METABOLIC_PROCESS",0.134295756164158,3.75237555297566,"DOWN",0.62210841933626
"8509","GOBP_MUSCLE_CELL_CELLULAR_HOMEOSTASIS",0.318962203586195,1.87536216569182,"UP",0.947008660397774
"8510","GOBP_MUSCLE_CELL_CELLULAR_HOMEOSTASIS",0.62209555490316,0,"DOWN",1
"8511","GOBP_ACID_SECRETION",1,0.977608906180146,"UP",1
"8512","GOBP_ACID_SECRETION",0.453560738957761,1.53466216210119,"DOWN",1
"8513","GOBP_REGULATION_BY_VIRUS_OF_VIRAL_PROTEIN_LEVELS_IN_HOST_CELL",0.288854427918737,3.74962743332126,"UP",0.878171491804969
"8514","GOBP_REGULATION_BY_VIRUS_OF_VIRAL_PROTEIN_LEVELS_IN_HOST_CELL",1,0,"DOWN",1
"8515","GOBP_NON_LYTIC_VIRAL_RELEASE",1,0,"UP",1
"8516","GOBP_NON_LYTIC_VIRAL_RELEASE",1,0,"DOWN",1
"8517","GOBP_VIRAL_BUDDING",0.628178896904532,0,"UP",1
"8518","GOBP_VIRAL_BUDDING",0.628178896904532,0,"DOWN",1
"8519","GOBP_PROTEIN_AUTOPHOSPHORYLATION",0.206996562177642,1.38544884292456,"UP",0.796588323999938
"8520","GOBP_PROTEIN_AUTOPHOSPHORYLATION",0.484210593035794,0.75603479399235,"DOWN",1
"8521","GOBP_REGULATION_OF_VIRAL_TRANSCRIPTION",1,0.802872740160699,"UP",1
"8522","GOBP_REGULATION_OF_VIRAL_TRANSCRIPTION",1,0.802872740160699,"DOWN",1
"8523","GOBP_MICROTUBULE_POLYMERIZATION",1,0.906227134867942,"UP",1
"8524","GOBP_MICROTUBULE_POLYMERIZATION",0.174166868243445,0.344647239947862,"DOWN",0.718922128360442
"8525","GOBP_TRANSPORT_OF_VIRUS",0.137195004967418,2.59903005001286,"UP",0.628956563098758
"8526","GOBP_TRANSPORT_OF_VIRUS",1,0.749277242744617,"DOWN",1
"8527","GOBP_RECEPTOR_MEDIATED_VIRION_ATTACHMENT_TO_HOST_CELL",0.346959303487106,2.81210511360904,"UP",0.958457223442538
"8528","GOBP_RECEPTOR_MEDIATED_VIRION_ATTACHMENT_TO_HOST_CELL",1,0,"DOWN",1
"8529","GOBP_REGULATION_OF_NUCLEOCYTOPLASMIC_TRANSPORT",0.43962258820875,1.26721437195259,"UP",1
"8530","GOBP_REGULATION_OF_NUCLEOCYTOPLASMIC_TRANSPORT",0.117879781711141,0.390389268809766,"DOWN",0.583163325715448
"8531","GOBP_NEGATIVE_REGULATION_OF_NUCLEOCYTOPLASMIC_TRANSPORT",0.199011323886011,2.11122197680077,"UP",0.770705804565259
"8532","GOBP_NEGATIVE_REGULATION_OF_NUCLEOCYTOPLASMIC_TRANSPORT",1,0.624282074031152,"DOWN",1
"8533","GOBP_POSITIVE_REGULATION_OF_NUCLEOCYTOPLASMIC_TRANSPORT",0.606740823073303,1.22315806304447,"UP",1
"8534","GOBP_POSITIVE_REGULATION_OF_NUCLEOCYTOPLASMIC_TRANSPORT",0.436876477983444,0.457834774474753,"DOWN",1
"8535","GOBP_REGULATION_OF_PROTEIN_EXPORT_FROM_NUCLEUS",1,0.936793080529054,"UP",1
"8536","GOBP_REGULATION_OF_PROTEIN_EXPORT_FROM_NUCLEUS",0.26709603013706,0,"DOWN",0.878171491804969
"8537","GOBP_NEGATIVE_REGULATION_OF_PROTEIN_EXPORT_FROM_NUCLEUS",0.346959303487106,2.81210511360904,"UP",0.958457223442538
"8538","GOBP_NEGATIVE_REGULATION_OF_PROTEIN_EXPORT_FROM_NUCLEUS",1,0,"DOWN",1
"8539","GOBP_POSITIVE_REGULATION_OF_PROTEIN_EXPORT_FROM_NUCLEUS",0.617875092372219,0,"UP",1
"8540","GOBP_POSITIVE_REGULATION_OF_PROTEIN_EXPORT_FROM_NUCLEUS",0.617875092372219,0,"DOWN",1
"8541","GOBP_REGULATION_OF_RNA_EXPORT_FROM_NUCLEUS",0.61589663501024,0,"UP",1
"8542","GOBP_REGULATION_OF_RNA_EXPORT_FROM_NUCLEUS",0.61589663501024,0,"DOWN",1
"8543","GOBP_POSITIVE_REGULATION_OF_RNA_EXPORT_FROM_NUCLEUS",1,0,"UP",1
"8544","GOBP_POSITIVE_REGULATION_OF_RNA_EXPORT_FROM_NUCLEUS",1,0,"DOWN",1
"8545","GOBP_LIPID_PHOSPHORYLATION",0.608470636620439,1.12440518665235,"UP",1
"8546","GOBP_LIPID_PHOSPHORYLATION",1,0,"DOWN",1
"8547","GOBP_CARBOHYDRATE_PHOSPHORYLATION",1,0.702380973579045,"UP",1
"8548","GOBP_CARBOHYDRATE_PHOSPHORYLATION",0.00970244572717807,4.70205431946503,"DOWN",0.120435370470294
"8549","GOBP_GLYCOLIPID_TRANSPORT",0.106288670130406,4.50331924838678,"UP",0.550467884837681
"8550","GOBP_GLYCOLIPID_TRANSPORT",0.449326412581859,1.87448776163282,"DOWN",1
"8551","GOBP_PHOSPHOLIPID_DEPHOSPHORYLATION",0.315626311313793,1.66820776001846,"UP",0.946424009883561
"8552","GOBP_PHOSPHOLIPID_DEPHOSPHORYLATION",1,0.77492515975276,"DOWN",1
"8553","GOBP_FILOPODIUM_ASSEMBLY",0.0703762676232528,2.05244660843932,"UP",0.438093318861206
"8554","GOBP_FILOPODIUM_ASSEMBLY",0.797899793490972,0.687397242425384,"DOWN",1
"8555","GOBP_BONE_REMODELING",2.1805518365698e-06,4.46088711821135,"UP",0.000160297527943456
"8556","GOBP_BONE_REMODELING",0.171015054776807,0.361420130915934,"DOWN",0.709838590753918
"8557","GOBP_REGULATION_OF_BONE_REMODELING",0.012129081479314,2.91610338440873,"UP",0.144852704417709
"8558","GOBP_REGULATION_OF_BONE_REMODELING",0.370750188436888,0.295181634615221,"DOWN",0.974666640601635
"8559","GOBP_NEGATIVE_REGULATION_OF_BONE_REMODELING",0.100466743321185,3.07204262859151,"UP",0.54063893638229
"8560","GOBP_NEGATIVE_REGULATION_OF_BONE_REMODELING",0.62209555490316,0,"DOWN",1
"8561","GOBP_PHOSPHATIDYLINOSITOL_PHOSPHATE_BIOSYNTHETIC_PROCESS",1,0.999367536272321,"UP",1
"8562","GOBP_PHOSPHATIDYLINOSITOL_PHOSPHATE_BIOSYNTHETIC_PROCESS",1,0.999367536272321,"DOWN",1
"8563","GOBP_PHOSPHATIDYLINOSITOL_DEPHOSPHORYLATION",1,0.591373076843462,"UP",1
"8564","GOBP_PHOSPHATIDYLINOSITOL_DEPHOSPHORYLATION",0.402581736333871,0,"DOWN",0.974666640601635
"8565","GOBP_QUINOLINATE_METABOLIC_PROCESS",1,0,"UP",1
"8566","GOBP_QUINOLINATE_METABOLIC_PROCESS",1,0,"DOWN",1
"8567","GOBP_REGULATION_OF_SALIVA_SECRETION",0.0816793269623458,Inf,"UP",0.474652714559956
"8568","GOBP_REGULATION_OF_SALIVA_SECRETION",1,0,"DOWN",1
"8569","GOBP_REGULATION_OF_HORMONE_SECRETION",0.250170905783922,0.658316607303492,"UP",0.867780059201345
"8570","GOBP_REGULATION_OF_HORMONE_SECRETION",0.387447950464658,1.2358592756908,"DOWN",0.974666640601635
"8571","GOBP_FOLLICLE_STIMULATING_HORMONE_SECRETION",0.0357777118755832,11.2586894304123,"UP",0.283658352842848
"8572","GOBP_FOLLICLE_STIMULATING_HORMONE_SECRETION",0.288854427918737,3.74962743332126,"DOWN",0.878171491804969
"8573","GOBP_REGULATION_OF_HORMONE_BIOSYNTHETIC_PROCESS",1,0.624282074031152,"UP",1
"8574","GOBP_REGULATION_OF_HORMONE_BIOSYNTHETIC_PROCESS",0.199011323886011,2.11122197680077,"DOWN",0.770705804565259
"8575","GOBP_POSITIVE_REGULATION_OF_HORMONE_BIOSYNTHETIC_PROCESS",1,0,"UP",1
"8576","GOBP_POSITIVE_REGULATION_OF_HORMONE_BIOSYNTHETIC_PROCESS",0.535660518913576,1.40572583963575,"DOWN",1
"8577","GOBP_POSITIVE_REGULATION_OF_HORMONE_SECRETION",1,0.996188810544131,"UP",1
"8578","GOBP_POSITIVE_REGULATION_OF_HORMONE_SECRETION",0.426310462568027,1.31693514288164,"DOWN",1
"8579","GOBP_NEGATIVE_REGULATION_OF_HORMONE_SECRETION",0.540726282393866,1.36419797650734,"UP",1
"8580","GOBP_NEGATIVE_REGULATION_OF_HORMONE_SECRETION",0.540726282393866,1.36419797650734,"DOWN",1
"8581","GOBP_POSITIVE_REGULATION_OF_LIPID_BIOSYNTHETIC_PROCESS",0.459414116398698,1.35122323555746,"UP",1
"8582","GOBP_POSITIVE_REGULATION_OF_LIPID_BIOSYNTHETIC_PROCESS",1,0.864304494564524,"DOWN",1
"8583","GOBP_REGULATION_OF_LIPID_BIOSYNTHETIC_PROCESS",0.397922160299378,1.27607636470869,"UP",0.974666640601635
"8584","GOBP_REGULATION_OF_LIPID_BIOSYNTHETIC_PROCESS",0.73506735590549,0.816198888975472,"DOWN",1
"8585","GOBP_RESPONSE_TO_CYCLOHEXIMIDE",1,0,"UP",1
"8586","GOBP_RESPONSE_TO_CYCLOHEXIMIDE",1,0,"DOWN",1
"8587","GOBP_REGULATION_OF_MITOCHONDRIAL_MEMBRANE_PERMEABILITY",0.0306771668175841,0,"UP",0.267660651302412
"8588","GOBP_REGULATION_OF_MITOCHONDRIAL_MEMBRANE_PERMEABILITY",0.791787474175309,1.04605495452656,"DOWN",1
"8589","GOBP_SECRETION",0.0201361752461224,1.3724642264799,"UP",0.201064279926339
"8590","GOBP_SECRETION",0.154001662116931,1.22771498527135,"DOWN",0.690231165148143
"8591","GOBP_INTRACELLULAR_TRANSPORT",0.00490237516273965,0.698603968240159,"UP",0.0761680454709751
"8592","GOBP_INTRACELLULAR_TRANSPORT",0.0033940034886327,0.686718394142333,"DOWN",0.0583062333422912
"8593","GOBP_CELLULAR_TRANSITION_METAL_ION_HOMEOSTASIS",0.6833588797887,0.738353803702805,"UP",1
"8594","GOBP_CELLULAR_TRANSITION_METAL_ION_HOMEOSTASIS",0.412639173527473,0.582421314474171,"DOWN",0.987127446059289
"8595","GOBP_NEGATIVE_REGULATION_OF_NEUROTRANSMITTER_SECRETION",0.40032102080308,2.24963427254674,"UP",0.974666640601635
"8596","GOBP_NEGATIVE_REGULATION_OF_NEUROTRANSMITTER_SECRETION",0.40032102080308,2.24963427254674,"DOWN",0.974666640601635
"8597","GOBP_PORE_COMPLEX_ASSEMBLY",1,0.702380973579045,"UP",1
"8598","GOBP_PORE_COMPLEX_ASSEMBLY",1,0.702380973579045,"DOWN",1
"8599","GOBP_NUCLEOTIDE_PHOSPHORYLATION",0.281776310289938,0.480321429415613,"UP",0.878171491804969
"8600","GOBP_NUCLEOTIDE_PHOSPHORYLATION",0.665246545358523,1.19377637547784,"DOWN",1
"8601","GOBP_NUCLEOSIDE_MONOPHOSPHATE_PHOSPHORYLATION",1,0,"UP",1
"8602","GOBP_NUCLEOSIDE_MONOPHOSPHATE_PHOSPHORYLATION",0.0314054821106128,5.63297960757487,"DOWN",0.267660651302412
"8603","GOBP_CARBOXYLIC_ACID_TRANSPORT",0.889353341418463,0.895321139237329,"UP",1
"8604","GOBP_CARBOXYLIC_ACID_TRANSPORT",0.025167545689715,1.70627264401038,"DOWN",0.231880257098685
"8605","GOBP_FATTY_ACYL_COA_BIOSYNTHETIC_PROCESS",0.393161805028816,0,"UP",0.974666640601635
"8606","GOBP_FATTY_ACYL_COA_BIOSYNTHETIC_PROCESS",0.053795075903093,3.22066970289237,"DOWN",0.372603044469708
"8607","GOBP_KETONE_BODY_BIOSYNTHETIC_PROCESS",0.288854427918737,3.74962743332126,"UP",0.878171491804969
"8608","GOBP_KETONE_BODY_BIOSYNTHETIC_PROCESS",0.0357777118755832,11.2586894304123,"DOWN",0.283658352842848
"8609","GOBP_REGULATION_OF_HEMOGLOBIN_BIOSYNTHETIC_PROCESS",1,0,"UP",1
"8610","GOBP_REGULATION_OF_HEMOGLOBIN_BIOSYNTHETIC_PROCESS",0.346959303487106,2.81210511360904,"DOWN",0.958457223442538
"8611","GOBP_REGULATION_OF_RESPONSE_TO_OSMOTIC_STRESS",1,0,"UP",1
"8612","GOBP_REGULATION_OF_RESPONSE_TO_OSMOTIC_STRESS",0.573615356340944,1.24944544009573,"DOWN",1
"8613","GOBP_VESICLE_TRANSPORT_ALONG_MICROTUBULE",0.17067107307563,0,"UP",0.70885226677289
"8614","GOBP_VESICLE_TRANSPORT_ALONG_MICROTUBULE",1,0.802674795712937,"DOWN",1
"8615","GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN",0.0237289824961906,2.40594269449007,"UP",0.222268235862562
